Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
8444,4844.804124249902,232899.2965985091,0.0,0.0,840318,40,3152.618189659959,0.0099999997764825,78.81545474149898
8445,4833.411436916736,232914.27888000285,0.0,0.0,840418,35,3129.388022756292,0.0099999997764825,89.41108636446546
8446,4883.136225892114,232929.83570531843,0.0,0.0,840518,52,2897.8280490340258,0.0099999997764825,55.72746248142357
8447,4855.511897090473,232945.96360050223,0.0,0.0,840618,40,2858.59996877893,0.0099999997764825,71.46499921947324
8448,4840.511463204399,232962.6605873741,0.0,0.0,840718,36,3104.748732983833,0.0099999997764825,86.24302036066203
8449,4843.224103774119,232979.92678491227,0.0,0.0,840818,36,3061.1684581253503,0.0099999997764825,85.03245717014862
8450,4864.436729253037,232997.76450112683,0.0,0.0,840918,45,2934.2940014496853,0.0099999997764825,65.20653336554857
8451,4865.356443121447,233016.17364197588,0.0,0.0,841018,44,2799.706888523535,0.0099999997764825,63.62970201189852
8452,4869.523040765605,233035.15449757225,0.0,0.0,841118,46,2820.534103011538,0.0099999997764825,61.31595876112039
8453,4862.876508082787,233054.7060788365,0.0,0.0,841218,44,2949.138024178159,0.0099999997764825,67.02586418586725
8454,4886.770162123488,233074.83100924332,0.0,0.0,841318,51,2733.3160064208496,0.0099999997764825,53.59443149844803
8455,4868.837090500339,233095.52696463,0.0,0.0,841418,47,2857.472603722679,0.0099999997764825,60.79728944090807
8456,4846.674601923674,233116.7911218248,0.0,0.0,841518,42,3239.6822436373623,0.0099999997764825,77.1352915151753
8457,4866.034295216377,233138.62556821093,0.0,0.0,841618,45,2906.0173842631048,0.0099999997764825,64.57816409473565
8458,4860.010709363909,233161.0293894424,0.0,0.0,841718,46,3075.3995334097417,0.0099999997764825,66.85651159586395
8459,3963.601283990196,233183.89642505228,0.0,0.0,841800,26,2493.7405064161576,0.0099999997764825,95.91309640062144
8460,4807.744475347384,233156.90479853653,0.0,0.0,841899,39,2801.249818210604,0.0099999997764825,71.82691841565652
8461,4873.805265744651,233130.49551526332,0.0,0.0,841999,44,2850.227603722458,0.0099999997764825,64.77790008460131
8462,4857.267296289976,233104.66641465155,0.0,0.0,842099,41,2857.993582415812,0.0099999997764825,69.70716054672712
8463,4847.505959967486,233079.4161377828,0.0,0.0,842199,39,3095.081441790082,0.0099999997764825,79.36106261000211
8464,4862.363557800745,233054.7462347016,0.0,0.0,842299,46,2975.714205995288,0.0099999997764825,64.68943926076712
8465,4861.82534454768,233030.65643617391,0.0,0.0,842399,44,3014.6218508814018,0.0099999997764825,68.51413297457731
8466,4870.655229012482,233007.1475795178,0.0,0.0,842499,48,2866.5112386660912,0.0099999997764825,59.7189841388769
8467,4840.778477912107,232984.2159307256,0.0,0.0,842599,36,3040.751248608558,0.0099999997764825,84.46531246134883
8468,4841.239920125598,232961.86133981703,0.0,0.0,842699,38,3141.1633238926697,0.0099999997764825,82.66219273401762
8469,4850.10683184996,232940.08464926435,0.0,0.0,842799,41,3065.702754290676,0.0099999997764825,74.77323790952869
8470,4850.0499355042775,232918.8856476878,0.0,0.0,842899,38,2891.869119347022,0.0099999997764825,76.10181893018479
8471,4878.101498713564,232898.26744161427,0.0,0.0,842999,49,2793.8209851141983,0.0099999997764825,57.01675479824895
8472,4839.956851390372,232878.2253234982,0.0,0.0,843099,36,3094.657156989131,0.0099999997764825,85.96269880525364
8473,4836.156571432191,232858.75864092703,0.0,0.0,843199,39,3407.93806039833,0.0099999997764825,87.38302718970077
8474,4841.184098378566,232839.8677834253,0.0,0.0,843299,35,3002.5163302856163,0.0099999997764825,85.78618086530332
8475,4851.752780442082,232821.55379408028,0.0,0.0,843399,41,3068.461888523474,0.0099999997764825,74.8405338664262
8476,4832.370017644949,232803.81418222675,0.0,0.0,843499,32,3225.484088097932,0.0099999997764825,100.79637775306036
8477,4843.375430587097,232786.6500427317,0.0,0.0,843599,40,3270.614646335765,0.0099999997764825,81.76536615839413
8478,4854.154255570145,232770.06244322177,0.0,0.0,843699,42,3036.868274886474,0.0099999997764825,72.306387497297
8479,4869.0362858449225,232754.05293468884,0.0,0.0,843799,47,2881.2754758825977,0.0099999997764825,61.303733529416974
8480,4862.645088866702,232738.6205590537,0.0,0.0,843899,44,2971.4482535797943,0.0099999997764825,67.53291485408623
8481,4864.149241481937,232723.7652895248,0.0,0.0,843999,49,3075.377399176796,0.0099999997764825,62.762804064832565
8482,4848.557979614081,232709.4850840673,0.0,0.0,844099,37,3035.060662671181,0.0099999997764825,82.02866655868058
8483,4878.1557798433205,232695.78322799585,0.0,0.0,844199,50,2854.2986349715065,0.0099999997764825,57.08597269943013
8484,4860.156012133884,232682.6573954629,0.0,0.0,844299,46,3087.8280554270896,0.0099999997764825,67.12669685711064
8485,4876.72143941668,232670.1093349197,0.0,0.0,844399,48,2747.9838835523115,0.0099999997764825,57.24966424067316
8486,4875.996176131928,232658.13875667844,0.0,0.0,844499,48,2831.552636393244,0.0099999997764825,58.99067992485925
8487,4840.264942703274,232646.7412470163,0.0,0.0,844599,39,3394.180566080395,0.0099999997764825,87.03027092513832
8488,4885.902687146037,232635.9219795153,0.0,0.0,844699,52,2715.230850881373,0.0099999997764825,52.21597790156487
8489,4851.565421140345,232625.67670541324,0.0,0.0,844799,40,3014.17995883635,0.0099999997764825,75.35449897090875
8490,4832.661291735538,232616.0029955368,0.0,0.0,844899,33,3234.023711677335,0.0099999997764825,98.00071853567682
8491,4861.189914574643,232606.90400743776,0.0,0.0,844999,48,3155.1692599727394,0.0099999997764825,65.73269291609874
8492,4862.197636478872,232598.3796567593,0.0,0.0,845099,47,3018.3201257399487,0.0099999997764825,64.21957714340316
8493,4872.132125982316,232590.430910134,0.0,0.0,845199,46,2770.0535987511976,0.0099999997764825,60.218556494591255
8494,4847.635659709806,232583.05468065443,0.0,0.0,845299,41,3152.8985497449903,0.0099999997764825,76.8999646279266
8495,4868.261003023945,232576.253193814,0.0,0.0,845399,46,2930.1109638076014,0.0099999997764825,63.69806443060003
8496,4850.220916032908,232570.02412357816,0.0,0.0,845499,39,2997.783587387079,0.0099999997764825,76.86624583043792
8497,4859.68461037954,232564.36838150787,0.0,0.0,845599,41,2795.836796904041,0.0099999997764825,68.19114138790344
8498,4853.033376823849,232559.2849826381,0.0,0.0,845699,40,2940.301695342001,0.0099999997764825,73.50754238355003
8499,4880.853328036552,232554.7769979008,0.0,0.0,845799,49,2687.313576022949,0.0099999997764825,54.843134204549976
8500,4867.914476119593,232550.84270219365,0.0,0.0,845899,48,2966.816867216854,0.0099999997764825,61.80868473368446
8501,4855.268483454507,232547.480405672,0.0,0.0,845999,42,2970.780189659985,0.0099999997764825,70.73286165857107
8502,4857.735368508409,232544.6901966443,0.0,0.0,846099,44,3025.263194631014,0.0099999997764825,68.75598169615941
8503,4859.313368409785,232542.4720588521,0.0,0.0,846199,42,2898.158737955295,0.0099999997764825,69.00377947512607
8504,4830.43509730298,232540.82239506027,0.0,0.0,846299,40,3553.916598751326,0.0099999997764825,88.84791496878316
8505,4849.743591086823,232539.74327475755,0.0,0.0,846399,40,3044.933785540052,0.0099999997764825,76.1233446385013
8506,4833.4252268673445,232539.2325785136,0.0,0.0,846499,34,3231.7399211942684,0.0099999997764825,95.0511741527726
8507,4866.779891617567,232539.29402628512,0.0,0.0,846599,44,2863.415125739906,0.0099999997764825,65.07761649408877
8508,4856.015357712488,232539.9261512763,0.0,0.0,846699,39,2857.617227301991,0.0099999997764825,73.27223659748695
8509,4869.174918047123,232541.13029867268,0.0,0.0,846799,46,2757.169770626293,0.0099999997764825,59.93847327448463
8510,4883.469548803143,232542.90794639263,0.0,0.0,846899,50,2627.9456839777413,0.0099999997764825,52.55891367955483
8511,4850.587439378345,232545.2550292799,0.0,0.0,846999,40,3048.7615383809025,0.0099999997764825,76.21903845952257
8512,4878.1242829152325,232548.17458134567,0.0,0.0,847099,49,2678.7810454846185,0.0099999997764825,54.66900092825752
8513,4859.543971411564,232551.6642185498,0.0,0.0,847199,43,3010.295420483424,0.0099999997764825,70.00687024380056
8514,4854.743062629597,232555.72317622227,0.0,0.0,847299,42,3142.9823892343265,0.0099999997764825,74.83291402938873
8515,4864.895926695433,232560.35244601444,0.0,0.0,847399,44,2893.0447166485537,0.0099999997764825,65.75101628746712
8516,4866.05896980199,232565.55196359687,0.0,0.0,847499,44,2888.54244321186,0.0099999997764825,65.64869189117863
8517,4848.238639782998,232571.31943605203,0.0,0.0,847599,37,2997.975410540996,0.0099999997764825,81.02636244705394
8518,4848.575965411961,232577.65470296887,0.0,0.0,847699,39,3034.189458125504,0.0099999997764825,77.79972969552574
8519,4854.787892617576,232584.5582935196,0.0,0.0,847799,40,2943.0629261656723,0.0099999997764825,73.57657315414181
8520,4850.230293255998,232592.02947274657,0.0,0.0,847899,41,3108.0808018753014,0.0099999997764825,75.80684882622687
8521,4876.763726278266,232600.07115436363,0.0,0.0,847999,49,2790.5128132393,0.0099999997764825,56.94924108651633
8522,4863.942123540153,232608.68163320707,0.0,0.0,848099,45,2892.6068508814205,0.0099999997764825,64.28015224180935
8523,4848.108960146026,232617.8588516097,0.0,0.0,848199,41,3101.586947472213,0.0099999997764825,75.64846213346861
8524,4856.58944765263,232627.60360491092,0.0,0.0,848299,44,3049.92998014309,0.0099999997764825,69.31659045779749
8525,4859.133245605975,232637.91599177296,0.0,0.0,848399,43,2868.26722872362,0.0099999997764825,66.70388904008419
8526,4843.853411833232,232648.79402055332,0.0,0.0,848499,41,3244.4974630968063,0.0099999997764825,79.13408446577576
8527,4845.409831180936,232660.2376747763,0.0,0.0,848599,38,3101.232194631128,0.0099999997764825,81.61137354292441
8528,4848.766196794517,232672.24714901188,0.0,0.0,848699,39,3087.695646335604,0.0099999997764825,79.17168323937446
8529,4852.394428469415,232684.8226696109,0.0,0.0,848799,42,3047.561845910124,0.0099999997764825,72.56099633119344
8530,4863.073148483643,232697.96528927304,0.0,0.0,848899,44,3000.222818210663,0.0099999997764825,68.18688223206051
8531,4841.911433606932,232711.6723283204,0.0,0.0,848999,34,3043.895093069092,0.0099999997764825,89.526326266738
8532,4850.693700356642,232725.9446175284,0.0,0.0,849099,38,2889.387382841378,0.0099999997764825,76.0365100747731
8533,4859.217676875589,232740.7829570176,0.0,0.0,849199,42,2846.8389474722208,0.0099999997764825,67.78187970171955
8534,4841.816048205772,232756.18510896945,0.0,0.0,849299,37,3099.629485824902,0.0099999997764825,83.77376988715952
8535,4859.959272551525,232772.15300072552,0.0,0.0,849399,45,2955.7390241780377,0.0099999997764825,65.68308942617861
8536,4861.593799705966,232788.6866249422,0.0,0.0,849499,45,3056.983156989066,0.0099999997764825,67.93295904420148
8537,4858.51227508951,232805.78542191908,0.0,0.0,849599,42,3047.6754794321896,0.0099999997764825,72.56370189124262
8538,4853.427954239945,232823.44859767103,0.0,0.0,849699,42,3030.233458125469,0.0099999997764825,72.14841566965403
8539,4849.352077413001,232841.6754766696,0.0,0.0,849799,39,3037.1745660803863,0.0099999997764825,77.87627092513812
8540,4881.621298993938,232860.46963907065,0.0,0.0,849899,48,2695.701086676097,0.0099999997764825,56.16043930575203
8541,4846.172251803451,232879.82673567065,0.0,0.0,849999,38,3005.2170831265103,0.0099999997764825,79.08466008227659
8542,4840.412799026177,232899.74589461472,0.0,0.0,850099,35,2944.3429048589023,0.0099999997764825,84.12408299596864
8543,4851.583413352026,232920.2282259717,0.0,0.0,850199,42,3146.815764233179,0.0099999997764825,74.92418486269473
8544,4852.638305315108,232941.27365547288,0.0,0.0,850299,38,2803.6062386660487,0.0099999997764825,73.77911154384338
8545,4848.270447654126,232962.88147434787,0.0,0.0,850399,39,2899.6120980403502,0.0099999997764825,74.34902815488077
8546,4864.899477128929,232985.05343079625,0.0,0.0,850499,45,2923.367405569734,0.0099999997764825,64.96372012377186
8547,4838.420107284095,233007.7862291017,0.0,0.0,850599,33,3074.801168353093,0.0099999997764825,93.17579298039676
8548,4843.780771455786,233031.0802995062,0.0,0.0,850699,37,3072.83990983013,0.0099999997764825,83.04972729270624
8549,4847.69277628063,233054.9359026166,0.0,0.0,850799,42,3171.9537003133446,0.0099999997764825,75.52270715031773
8550,4851.547240769374,233079.3532921888,0.0,0.0,850899,40,2970.124705284601,0.0099999997764825,74.25311763211502
8551,4219.150471799425,233104.258323914,0.0,0.0,850986,34,2593.3287436325336,0.0099999997764825,76.27437481272158
8552,4792.373865325671,233077.5645457708,0.0,0.0,851085,36,3060.415049034158,0.0099999997764825,85.01152913983772
8553,4864.645227987872,233051.44570716284,0.0,0.0,851185,42,2686.496695341968,0.0099999997764825,63.96420703195162
8554,4845.373906581128,233025.8993538365,0.0,0.0,851285,40,3127.7691044332987,0.0099999997764825,78.19422761083247
8555,4832.232257880043,233000.9237491034,0.0,0.0,851385,34,3245.2410880978896,0.0099999997764825,95.44826729699676
8556,4885.985849876681,232976.5249746916,0.0,0.0,851485,48,2506.017958836326,0.0099999997764825,52.2087074757568
8557,4876.758009308524,232952.7017501231,0.0,0.0,851585,51,2982.68041054097,0.0099999997764825,58.4839296184504
8558,4854.083665419508,232929.4512244813,0.0,0.0,851685,41,2994.784533409609,0.0099999997764825,73.04352520511242
8559,4863.907395688584,232906.7743446862,0.0,0.0,851785,47,2943.491571051658,0.0099999997764825,62.62748023514166
8560,4871.907244057991,232884.6718441696,0.0,0.0,851885,47,2843.5870291491847,0.0099999997764825,60.501851684025205
8561,4859.462307958369,232863.1420681693,0.0,0.0,851985,46,3042.168330285618,0.0099999997764825,66.13409413664387
8562,4848.895114384162,232842.18358198184,0.0,0.0,852085,37,3006.0262763081664,0.0099999997764825,81.24395341373423
8563,4854.366509147199,232821.79682436524,0.0,0.0,852185,39,2819.82090485888,0.0099999997764825,72.30310012458666
8564,4850.229813490121,232801.9811120877,0.0,0.0,852285,38,2994.878796903962,0.0099999997764825,78.81259991852532
8565,4866.258947193004,232782.73811640736,0.0,0.0,852385,48,3082.4058132393475,0.0099999997764825,64.21678777581974
8566,4865.827883344056,232764.06758645305,0.0,0.0,852485,47,2955.394024177971,0.0099999997764825,62.88072391868023
8567,4837.132529673341,232745.96597265065,0.0,0.0,852585,34,3187.997415512204,0.0099999997764825,93.76462986800598
8568,4855.398977331803,232728.4352075125,0.0,0.0,852685,42,2975.506872188089,0.0099999997764825,70.84540171876402
8569,4862.3028070346045,232711.4758967896,0.0,0.0,852785,45,2978.2042976148223,0.0099999997764825,66.18231772477382
8570,4875.284608912814,232695.089355082,0.0,0.0,852885,47,2776.4744581254563,0.0099999997764825,59.07392464096716
8571,4851.963060303999,232679.27266126787,0.0,0.0,852985,39,3013.5995660803965,0.0099999997764825,77.27178374565119
8572,4887.893883332319,232664.0298070981,0.0,0.0,853085,49,2575.484551166672,0.0099999997764825,52.5609092074831
8573,4851.378977726345,232649.35633299447,0.0,0.0,853185,41,3052.496957414609,0.0099999997764825,74.45114530279534
8574,4876.395438149615,232635.25495712823,0.0,0.0,853285,47,2723.027517074137,0.0099999997764825,57.93675568242845
8575,4864.059451642883,232621.72404094052,0.0,0.0,853385,44,2828.261039091609,0.0099999997764825,64.27865997935474
8576,4844.914830890368,232608.76115281205,0.0,0.0,853485,39,3186.412512102994,0.0099999997764825,81.70288492571778
8577,4819.658710063857,232596.363149795,0.0,0.0,853585,28,3260.6742550015624,0.0099999997764825,116.45265196434153
8578,4881.478866094607,232584.5370403404,0.0,0.0,853685,52,2898.443291221891,0.0099999997764825,55.73929406195944
8579,4835.8014371712925,232573.2773007758,0.0,0.0,853785,34,3033.2985497450136,0.0099999997764825,89.21466322779452
8580,4839.41609574316,232562.5841543326,0.0,0.0,853885,37,3214.351055427105,0.0099999997764825,86.87435284938122
8581,4822.648239208036,232552.4554491073,0.0,0.0,853985,30,3271.4931733244885,0.0099999997764825,109.0497724441496
8582,4829.394648042682,232542.89177383177,0.0,0.0,854085,33,3281.2756314220605,0.0099999997764825,99.4325948915776
8583,4882.26782524868,232533.89909053847,0.0,0.0,854185,51,2657.1947265911585,0.0099999997764825,52.10185738414037
8584,4846.630513029348,232525.47304858232,0.0,0.0,854285,38,3004.3987003132206,0.0099999997764825,79.06312369245317
8585,4848.4857726783375,232517.6136660552,0.0,0.0,854385,37,2912.1223352567904,0.0099999997764825,78.70600906099433
8586,4880.590711607016,232510.3244837697,0.0,0.0,854485,49,2679.092990085512,0.0099999997764825,54.67536714460228
8587,4861.975597202807,232503.6031349685,0.0,0.0,854585,44,2887.0758672168886,0.0099999997764825,65.61536061856565
8588,4843.739293019084,232497.44729810007,0.0,0.0,854685,36,2969.9284907963597,0.0099999997764825,82.4980136332322
8589,4846.689147159603,232491.8571190688,0.0,0.0,854785,40,3115.9990603983606,0.0099999997764825,77.89997650995902
8590,4857.669732798328,232486.8336784952,0.0,0.0,854885,46,3158.164152017838,0.0099999997764825,68.6557424351704
8591,4874.065110958443,232482.3786867103,0.0,0.0,854985,45,2802.2776626711566,0.0099999997764825,62.27283694824792
8592,4831.872801391117,232478.4870351773,0.0,0.0,855085,35,3337.7401619602606,0.0099999997764825,95.36400462743602
8593,4841.852520276589,232475.15968848768,0.0,0.0,855185,37,3094.017485825025,0.0099999997764825,83.62209421148715
8594,4862.232586716011,232472.39882083004,0.0,0.0,855285,44,2904.529205995277,0.0099999997764825,66.01202740898357
8595,4828.580923448026,232470.2003196985,0.0,0.0,855385,33,3218.0702336948743,0.0099999997764825,97.51727980893558
8596,4859.968103712134,232468.5676397961,0.0,0.0,855485,39,2754.6631356824078,0.0099999997764825,70.6323880944207
8597,4874.650611414749,232467.50229136267,0.0,0.0,855585,50,2887.449791932624,0.0099999997764825,57.74899583865248
8598,4836.24593648882,232466.99961028987,0.0,0.0,855685,37,3255.7064531543874,0.0099999997764825,87.99206630146993
8599,4864.105900804163,232467.062639829,0.0,0.0,855785,44,2931.753017785028,0.0099999997764825,66.63075040420517
8600,4838.148946922069,232467.6881647626,0.0,0.0,855885,37,3237.4360667912697,0.0099999997764825,87.49827207543971
8601,4862.080759824952,232468.87877103896,0.0,0.0,855985,45,3073.50011934698,0.0099999997764825,68.3000026521551
8602,4875.796959771978,232470.6358559561,0.0,0.0,856085,45,2643.1298771592847,0.0099999997764825,58.73621949242855
8603,4861.038635327306,232472.95750671075,0.0,0.0,856185,44,3018.817603722535,0.0099999997764825,68.60949099369397
8604,4845.539415197301,232475.841725288,0.0,0.0,856285,36,2938.8831534394703,0.0099999997764825,81.6356431510964
8605,4850.719881642464,232479.28891754,0.0,0.0,856385,37,2917.6785824158287,0.0099999997764825,78.8561779031305
8606,4861.235777314549,232483.30010902425,0.0,0.0,856485,42,2910.6118246035185,0.0099999997764825,69.30028153817901
8607,4869.930921657535,232487.87611330347,0.0,0.0,856585,48,2868.952232273208,0.0099999997764825,59.7698381723585
8608,4877.045410849445,232493.0175599572,0.0,0.0,856685,48,2839.265490796359,0.0099999997764825,59.15136439159081
8609,4847.224239831499,232498.7207884166,0.0,0.0,856785,39,3087.2019964783976,0.0099999997764825,79.15902555072815
8610,4878.525057928928,232504.98923794212,0.0,0.0,856885,49,2729.336474460928,0.0099999997764825,55.70074437675363
8611,4858.407385702187,232511.8203756339,0.0,0.0,856985,42,2891.3521044333465,0.0099999997764825,68.84171677222254
8612,4871.277924724971,232519.21549981687,0.0,0.0,857085,47,2864.6207429264614,0.0099999997764825,60.94937750907365
8613,4859.472404820495,232527.1730435676,0.0,0.0,857185,44,2989.464711677283,0.0099999997764825,67.94237981084734
8614,4845.67830787733,232535.6912098627,0.0,0.0,857285,40,3163.3884481830464,0.0099999997764825,79.08471120457617
8615,4844.675487108994,232544.76968710896,0.0,0.0,857385,41,3149.1237855398795,0.0099999997764825,76.80789720828975
8616,4856.41980437102,232554.40964315872,0.0,0.0,857485,45,3136.6964318477258,0.0099999997764825,69.70436515217169
8617,4855.683762562228,232564.61079714887,0.0,0.0,857585,38,2850.6815433520824,0.0099999997764825,75.01793535137058
8618,4853.491887623793,232575.3726994369,0.0,0.0,857685,42,2991.44620599522,0.0099999997764825,71.22490966655286
8619,4870.454817899154,232586.6971227242,0.0,0.0,857785,46,2916.7317542906967,0.0099999997764825,63.40721204979776
8620,4864.231849111384,232598.58314942208,0.0,0.0,857885,45,2843.387716648809,0.0099999997764825,63.18639370330687
8621,4854.540455584414,232611.02946009143,0.0,0.0,857985,41,2938.29423866616,0.0099999997764825,71.66571313819902
8622,4866.613341940567,232624.03725988528,0.0,0.0,858085,44,2766.602701734781,0.0099999997764825,62.877334130335925
8623,4829.632523328764,232637.6020653521,0.0,0.0,858185,31,3197.6100177849585,0.0099999997764825,103.1487102511277
8624,4859.432810755738,232651.72713785665,0.0,0.0,858285,45,3082.9642386660853,0.0099999997764825,68.51031641480189
8625,4849.151531397423,232666.41109065167,0.0,0.0,858385,37,2828.0137969038333,0.0099999997764825,76.43280532172523
8626,4863.899501575041,232681.6554389024,0.0,0.0,858485,44,3062.197669064218,0.0099999997764825,69.59540156964134
8627,4846.675108871306,232697.4579914197,0.0,0.0,858585,39,3104.068850881391,0.0099999997764825,79.59150899695874
8628,4866.15404977015,232713.8208115167,0.0,0.0,858685,45,2846.821340228169,0.0099999997764825,63.26269644951487
8629,4865.818060788733,232730.74366549787,0.0,0.0,858785,46,3019.044140653801,0.0099999997764825,65.63139436203916
8630,4840.422456810484,232748.2234163333,0.0,0.0,858885,37,3138.545318921475,0.0099999997764825,84.82554916003987
8631,4827.253020293021,232766.25834482373,0.0,0.0,858985,34,3256.8703991768707,0.0099999997764825,95.79030585814326
8632,4842.34730631928,232784.8500064833,0.0,0.0,859085,39,3163.212302586093,0.0099999997764825,81.10800775861776
8633,4840.287665744079,232803.9979693177,0.0,0.0,859185,37,3176.0529261655174,0.0099999997764825,85.83926827474372
8634,4860.936419161444,232823.70443134065,0.0,0.0,859285,46,3059.439098040428,0.0099999997764825,66.50954560957452
8635,4849.969726913783,232843.967928658,0.0,0.0,859385,41,3246.854217359476,0.0099999997764825,79.19156627706039
8636,4845.249990453012,232864.78772133208,0.0,0.0,859485,39,3081.5950866760395,0.0099999997764825,79.01525863271897
8637,4850.755137037311,232886.1642534773,0.0,0.0,859585,42,3157.659883552202,0.0099999997764825,75.18237817981432
8638,4827.883061531175,232908.0946842216,0.0,0.0,859685,31,3286.643215937889,0.0099999997764825,106.02074890122223
8639,4892.273738620104,232930.58627386365,0.0,0.0,859785,54,2654.1583615347336,0.0099999997764825,49.15108076916173
8640,4862.334606225253,232953.6353628029,0.0,0.0,859885,45,2965.7041470466647,0.0099999997764825,65.904536601037
8641,4840.851344656316,232977.2392715949,0.0,0.0,859985,35,3168.4308721881243,0.0099999997764825,90.52659634823212
8642,4841.640942600614,233001.3978990175,0.0,0.0,860085,34,2936.6697919329163,0.0099999997764825,86.37264093920342
8643,4838.880795026489,233026.1107332356,0.0,0.0,860185,34,2962.896551166603,0.0099999997764825,87.14401621078244
8644,4841.949918045197,233051.3779369448,0.0,0.0,860285,37,3092.665544773685,0.0099999997764825,83.58555526415364
8645,4873.961573446984,233077.2030202705,0.0,0.0,860385,49,2827.3074204833247,0.0099999997764825,57.7001514384352
8646,4848.182150310429,233103.5828083476,0.0,0.0,860485,41,3155.126222330786,0.0099999997764825,76.95429810562892
8647,4867.360202544136,233130.5193263768,0.0,0.0,860585,45,2906.3468736097566,0.0099999997764825,64.58548608021681
8648,4828.590496253339,233158.00789868503,0.0,0.0,860685,34,3417.4704808538663,0.0099999997764825,100.51383767217254
8649,4836.943724266312,233186.0492994997,0.0,0.0,860785,36,3187.553291221906,0.0099999997764825,88.54314697838628
8650,4876.235969728907,233214.6478790414,0.0,0.0,860885,47,2665.977399176627,0.0099999997764825,56.722923386736745
8651,4837.222131680988,233243.79893488603,0.0,0.0,860985,36,3124.0514907963225,0.0099999997764825,86.77920807767562
8652,4845.120870884915,233273.5031883221,0.0,0.0,861085,40,3228.877135682211,0.0099999997764825,80.72192839205528
8653,4846.0323468977,233303.76055290224,0.0,0.0,861185,35,2891.0250767336693,0.0099999997764825,82.60071647810484
8654,4841.363961321709,233334.5702975207,0.0,0.0,861285,37,3094.395770625968,0.0099999997764825,83.63231812502616
8655,4865.648120562895,233365.9350362048,0.0,0.0,861385,40,2587.9331420754315,0.0099999997764825,64.6983285518858
8656,4892.292687787092,233397.8576544325,0.0,0.0,861485,51,2444.2035447737435,0.0099999997764825,47.92555970144595
8657,4845.546775122639,233430.3325597403,0.0,0.0,861585,37,3102.884168353339,0.0099999997764825,83.86173427981998
8658,4869.116434717085,233463.36228276647,0.0,0.0,861685,41,2767.9215873873327,0.0099999997764825,67.51028261920324
8659,4877.13111943414,233496.9475567944,0.0,0.0,861785,48,2852.5223778699874,0.0099999997764825,59.42754953895807
8660,4846.908186568064,233531.08469984852,0.0,0.0,861885,39,3155.1816413645865,0.0099999997764825,80.90209336832274
8661,4837.01088563446,233565.77237818332,0.0,0.0,861985,37,3201.167163381877,0.0099999997764825,86.51803144275343
8662,4852.688759507262,233601.0122108992,0.0,0.0,862085,36,2775.258921194414,0.0099999997764825,77.09052558873373
8663,4878.946093590814,233636.8070374317,0.0,0.0,862185,49,2737.5767329839878,0.0099999997764825,55.86891291804056
8664,4858.100054226001,233673.15425985583,0.0,0.0,862285,44,3025.207775597519,0.0099999997764825,68.75472217267088
8665,4848.752882889006,233710.05260834028,0.0,0.0,862385,40,3091.7427493196446,0.0099999997764825,77.29356873299112
8666,1197.4992388557876,233747.0806098237,0.0,0.0,862410,4,858.2421214563074,0.0099999997764825,214.56053036407684
8667,4788.100150213971,233720.66632965987,0.0,0.0,862509,34,3108.468839517252,0.0099999997764825,91.4255541034486
8668,4853.410097177209,233694.81800158488,0.0,0.0,862609,43,3082.47601281379,0.0099999997764825,71.68548867008813
8669,4871.013996806691,233669.5374602057,0.0,0.0,862709,48,2899.665587387053,0.0099999997764825,60.40969973723028
8670,4858.470695343931,233644.8230624983,0.0,0.0,862809,43,2924.7768622455824,0.0099999997764825,68.01806656385075
8671,4895.799559718234,233620.67891713817,0.0,0.0,862909,56,2657.2302436373398,0.0099999997764825,47.45054006495248
8672,4869.890869715076,233597.10183959312,0.0,0.0,863009,50,3051.3890980403776,0.0099999997764825,61.02778196080755
8673,4864.146553145609,233574.09097149104,0.0,0.0,863109,43,2891.012330285612,0.0099999997764825,67.23284489036307
8674,4871.427455173311,233551.64695632167,0.0,0.0,863209,47,2787.8915121029204,0.0099999997764825,59.31684068304086
8675,4873.210641849168,233529.7698036088,0.0,0.0,863309,45,2814.2493451993178,0.0099999997764825,62.53887433776261
8676,4869.014363926799,233508.45883375508,0.0,0.0,863409,47,2924.089855852657,0.0099999997764825,62.21467778409908
8677,4840.346177705949,233487.7105474825,0.0,0.0,863509,36,3080.5804268763604,0.0099999997764825,85.57167852434334
8678,4857.45319113382,233467.52672137404,0.0,0.0,863609,40,2865.294168353248,0.0099999997764825,71.6323542088312
8679,4849.620608710116,233447.90625796845,0.0,0.0,863709,42,3202.09624860857,0.0099999997764825,76.24038687163262
8680,4870.139903328323,233428.85132627923,0.0,0.0,863809,46,2876.465210966548,0.0099999997764825,62.531852412316255
8681,4832.610365515895,233410.35740820767,0.0,0.0,863909,38,3455.270662671166,0.0099999997764825,90.92817533345172
8682,4849.696910160041,233392.426277738,0.0,0.0,864009,40,3048.953027727512,0.0099999997764825,76.22382569318779
8683,4875.7778110462095,233375.0607437759,0.0,0.0,864109,52,2956.2687542906715,0.0099999997764825,56.85132219789753
8684,4856.3121446505975,233358.258369654,0.0,0.0,864209,42,2945.5380390917053,0.0099999997764825,70.13185807361204
8685,4851.543897778334,233342.01841190865,0.0,0.0,864309,41,3048.471425454685,0.0099999997764825,74.35296159645574
