Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
221,4822.994684048681,219700.7791861967,43.2254753112793,53.41157531738281,22138,47,5706.128211005198,0.0954486280679702,121.40698321287655
222,4810.25645615744,219276.78230712927,46.37614822387695,39.98196792602539,22238,40,5379.705847117439,0.0954111292958259,134.49264617793597
223,4806.393077601126,218878.0282264357,43.5364875793457,44.31464767456055,22338,40,5259.945779105474,0.095373623073101,131.49864447763684
224,4820.516133045123,218504.2431426063,48.33776473999024,40.844993591308594,22438,44,5409.080270825623,0.0953361243009567,122.93364251876416
225,4807.565510854853,218155.038305142,47.27214813232422,37.91921615600586,22538,44,6261.226984533394,0.0952986255288124,142.30061328484987
226,4805.838292174652,217830.081256079,38.90035629272461,43.359500885009766,22638,39,5366.8790674372285,0.095261126756668,137.61228378044174
227,4819.747797940567,217529.1139521742,45.28058624267578,34.684383392333984,22738,45,5191.902143669198,0.0952236279845237,115.37560319264884
228,4802.05827743237,217251.74487047567,41.70185089111328,50.5097770690918,22838,35,4879.623732798733,0.0951861292123794,139.41782093710663
229,4833.899289762019,216997.8046472692,47.14167022705078,41.66960906982422,22938,51,5495.09341760914,0.0951486229896545,107.74692975704195
230,4808.014315508131,216766.8769554996,42.45274353027344,46.0527229309082,23038,42,5549.137489278277,0.0951111242175102,132.1223211732923
231,4824.072867300274,216558.73343722493,43.877540588378906,40.23097229003906,23138,46,5205.16087114939,0.0950736254453659,113.15567111194326
232,4797.605875657784,216372.96714174945,42.3129768371582,41.77180099487305,23238,36,5711.109972324572,0.0950361266732215,158.64194367568254
233,4807.224161938939,216209.33228538893,44.56767272949219,36.70232772827149,23338,39,5473.632364532066,0.0949986279010772,140.34954780851453
234,4822.306498197693,216067.6105192876,40.1469612121582,42.27840805053711,23438,43,5411.948983952781,0.0949611291289329,125.85927869657633
235,4795.66244271805,215947.41038867325,42.65054702758789,52.50707626342773,23538,34,5589.464024881832,0.094923622906208,164.3960007318186
236,4830.010835329798,215848.60439770683,45.83354568481445,33.104251861572266,23638,47,5113.330301917507,0.0948861241340637,108.79426174292568
237,4812.332876811066,215770.8485952225,40.67511367797852,42.55069351196289,23738,46,6080.881581573602,0.0948486253619194,132.1930778602957
238,4839.395011022745,215713.9919836001,40.94582748413086,41.72826766967773,23838,54,5471.263476744178,0.094811126589775,101.31969401378107
239,4830.936577639397,215677.7380794813,45.03800201416016,45.0291862487793,23938,46,4768.931048128026,0.0947736278176307,103.6724140897397
240,4819.508318423759,215661.7829974649,40.77668762207031,48.99899291992188,24038,42,5066.9305129408895,0.0947361290454864,120.6412026890688
241,4825.370607711084,215665.89932359612,41.669532775878906,50.45685958862305,24138,48,5110.87931725118,0.0946986228227615,106.47665244273291
242,4811.776959460403,215689.7833217736,42.073768615722656,48.6409797668457,24238,42,5634.743005886325,0.0946611240506172,134.1605477591982
243,4838.444172688731,215733.3012387064,43.487098693847656,42.5842170715332,24338,49,4805.675284589874,0.0946236252784729,98.0750058079566
244,4811.527640983026,215796.10279566827,46.725399017333984,38.208778381347656,24438,41,5577.193459924281,0.0945861265063285,136.02910877864102
245,4802.228498933284,215877.915024927,41.6924934387207,46.104190826416016,24538,37,5539.426002520544,0.0945486277341842,149.71421628433902
246,4843.389641427435,215978.67367193024,42.7734375,44.60742568969727,24638,54,5117.97970309513,0.0945111289620399,94.77740190916909
247,4812.1282729594095,216098.0234922357,43.7707633972168,42.26497650146485,24738,38,4873.111752044002,0.0944736301898956,128.23978294852637
248,4855.31456999245,216235.9139347476,44.8305892944336,43.44677734375,24838,55,4719.834543216275,0.0944361239671707,85.81517351302318
249,4808.867269468319,216391.9367227972,42.25186538696289,46.93130874633789,24938,40,5498.429370110098,0.0943986251950264,137.46073425275245
250,4800.235780456424,216565.8407467207,39.244571685791016,51.23047256469727,25038,34,5312.282811574696,0.094361126422882,156.2436121051381
251,4799.861341122014,216757.41164879216,39.069149017333984,49.482418060302734,25138,37,5723.334612612845,0.0943236276507377,154.68471925980663
252,4828.31623424741,216966.5524102712,44.468746185302734,44.71281814575195,25238,46,4970.279410292744,0.0942861288785934,108.04955239766834
253,4822.675371384656,217193.0333050117,40.02836990356445,41.30876541137695,25338,43,4700.052059783717,0.0942486226558685,109.30353627403991
254,4847.299810104771,217436.74689787228,45.90806579589844,39.44404220581055,25438,58,5596.393343600386,0.0942111238837242,96.48954040690322
255,4793.818676405994,217697.28233249337,42.952274322509766,53.3262825012207,25538,34,5599.791627206141,0.0941736251115799,164.69975374135709
256,4834.128487994894,217974.6000924793,41.36870574951172,45.09043502807617,25638,51,5381.941007050744,0.0941361263394355,105.52825504021068
257,4837.050254982081,218268.51635919,45.99700164794922,39.786399841308594,25738,50,5091.403443448886,0.0940986275672912,101.82806886897772
258,4812.0547084664,218578.7423640283,46.92128372192383,38.7293586730957,25838,43,5288.228766714048,0.0940611287951469,122.98206434218716
259,4826.464926145854,218905.14534162224,42.265724182128906,44.66803359985352,25938,43,4774.650489386695,0.0940236300230026,111.03838347410918
260,4826.868705122557,219247.5408968022,44.510963439941406,42.5068359375,26038,48,5290.288589080796,0.0939861238002777,110.21434560584991
261,4825.29196240945,219605.73989034872,45.085052490234375,36.43031311035156,26138,44,4621.691595309356,0.0939486250281333,105.0384453479399
262,4820.587424310739,219979.54416692647,47.038692474365234,45.16748046875,26238,42,4796.471464693896,0.093911126255989,114.20170154033084
263,4812.687476824096,220368.74646973028,42.2967643737793,42.65815353393555,26338,39,4913.452871837188,0.0938736274838447,125.9859710727484
264,1366.4724136427394,220760.167896338,37.182716369628906,40.8091926574707,26366,17,1056.6224478829536,0.0938631296157836,62.154261640173736
265,4765.702302123762,219948.1586271868,46.694454193115234,40.0897102355957,26465,39,4885.265508862005,0.0938260033726692,125.26321817594884
266,4837.684983389947,219160.350494821,41.38768005371094,49.737911224365234,26565,49,4739.378954394491,0.0937885046005249,96.7220194774386
267,4800.248923993353,218396.33290420417,44.37363815307617,45.42161560058594,26665,36,5295.260841244148,0.0937509983777999,147.09057892344856
268,4822.446185498979,217655.9230510101,43.10924911499024,44.295989990234375,26765,43,4923.114224591005,0.0937134996056556,114.49102847886058
269,4828.620663358077,216938.8814954818,46.63579177856445,44.0513916015625,26865,44,4757.416908978259,0.0936760008335113,108.1231115676877
270,4810.6283523243765,216244.8831556855,40.18058013916016,44.76324844360352,26965,39,5217.87865133653,0.093638502061367,133.79176029068026
271,4823.1601693041885,215573.7199513631,42.42820358276367,46.98803329467773,27065,43,4739.28147453304,0.0936010032892227,110.21584824495442
272,4821.410217013625,214925.1345368783,45.81233978271485,36.856689453125,27165,42,4823.37978030723,0.0935635045170784,114.84237572160072
273,4841.632273733652,214298.95351327924,47.05392074584961,34.214630126953125,27265,47,4553.313083118475,0.0935259982943534,96.8790017684782
274,4814.764214720657,213694.83476699627,43.44780349731445,38.87166213989258,27365,40,5087.732358520014,0.0934884995222091,127.19330896300036
275,4819.51902672508,213112.55571824696,44.41387176513672,43.896331787109375,27465,41,5080.193506886331,0.0934510007500648,123.90715870454468
276,4817.935611834626,212551.87411971184,42.86244201660156,45.09198760986328,27565,45,5361.009947950872,0.0934135019779205,119.13355439890826
277,4833.525363172579,212012.61298362364,44.77228927612305,41.19168472290039,27665,48,4892.546144830871,0.0933760032057762,101.92804468397648
278,4828.634069035506,211494.52445090897,41.61513519287109,50.666481018066406,27765,50,5882.04346085486,0.0933385044336319,117.6408692170972
279,4807.148269044264,210997.304937246,41.89076614379883,45.09245681762695,27865,37,5062.186452149283,0.0933009982109069,136.81585005808873
280,4850.087458937691,210520.8844502245,48.587249755859375,31.2177848815918,27965,58,5088.495112019169,0.0932634994387626,87.73267434515809
281,4834.218725460261,210064.98545149912,45.54547882080078,37.514156341552734,28065,50,5055.355021419979,0.0932260006666183,101.10710042839958
282,4843.525003734641,209629.42328316663,43.11643600463867,45.80918502807617,28165,53,5193.215713463374,0.093188501894474,97.9852021408184
283,4826.392054127777,209213.92279226653,41.32716751098633,37.8698844909668,28265,47,5180.49104403019,0.0931510031223297,110.22321370277
284,4801.746415104863,208818.18632732044,42.60349655151367,41.33348083496094,28365,37,5343.390353090188,0.0931135043501854,144.415955488924
285,4827.398597253588,208442.09626631544,43.22807693481445,39.77183532714844,28465,49,5603.74710156364,0.0930759981274604,114.36218574619674
286,4830.92240997609,208085.45952423723,36.39130401611328,57.2029914855957,28565,49,5424.085763740543,0.0930384993553161,110.69562783143964
287,4826.148391533454,207748.05688589404,45.33221054077149,30.72016143798828,28665,46,5323.781799964578,0.0930010005831718,115.73438695575167
288,4845.196145145339,207429.75459849145,44.19150924682617,35.224178314208984,28765,52,4555.278959713687,0.0929635018110275,87.60151845603244
289,4833.532677468058,207130.3148533381,43.189735412597656,50.36480331420898,28865,47,4931.821601144635,0.0929260030388832,104.93237449243904
290,4824.071419671207,206849.51067832208,41.49693298339844,50.210845947265625,28965,44,4975.518511429807,0.0928885042667388,113.07996616885926
291,4805.994270454219,206587.08870406123,44.30606842041016,46.79450607299805,29065,35,4906.307867155236,0.0928509980440139,140.18022477586388
292,4825.976934431499,206342.92891711413,42.43400955200195,43.78763198852539,29165,46,5060.107028393773,0.0928134992718696,110.00232670421246
293,4825.825128071825,206116.84445228265,44.018028259277344,51.78302764892578,29265,48,5450.374013957538,0.0927760004997253,113.5494586241154
294,4830.358274978818,205908.6668593312,43.30306625366211,40.808326721191406,29365,47,4734.6539609938045,0.092738501727581,100.73731831901712
295,4834.014522108249,205718.22700187983,42.539363861083984,38.95973205566406,29465,49,5054.489673537726,0.0927010029554367,103.15285048036176
296,4818.097092265409,205545.2921168432,47.45781707763672,40.11043548583984,29565,45,5582.629796063353,0.0926635041832923,124.05843991251896
297,4808.67313156242,205389.65435563755,44.5375862121582,46.58058547973633,29665,39,5150.023680013139,0.0926259979605674,132.05188923110612
298,4790.99794072035,205251.08105417484,40.221946716308594,48.70614242553711,29765,31,5627.648361877975,0.0925884991884231,181.5370439315476
299,4816.383053298137,205129.4861848995,43.424713134765625,47.6760139465332,29865,42,4928.335167392535,0.0925510004162788,117.34131350934608
300,4815.526068461186,205024.6976804316,42.20415496826172,45.21124649047852,29965,42,5002.236275013303,0.0925135016441345,119.10086369079292
301,4805.31515008834,204936.5147791391,39.07485961914063,43.73398971557617,30065,39,5206.336102101515,0.0924760028719902,133.49579748978243
302,4810.419481887016,204864.7899150892,37.31394958496094,60.67805099487305,30165,40,5383.05885491849,0.0924385040998458,134.57647137296226
303,4831.574105774489,204809.43026101912,43.41459655761719,49.04961395263672,30265,47,4926.381952353608,0.0924009978771209,104.81663728411932
304,4792.1600382286415,204770.14562119945,42.541015625,51.96280670166016,30365,35,5858.951603014546,0.0923634991049766,167.39861722898704
305,4815.284710993146,204746.85396827725,47.16348648071289,46.3524284362793,30465,42,5025.180072273419,0.0923260003328323,119.64714457793856
306,4835.2832221783465,204739.4641607232,39.01813125610352,46.43174743652344,30565,51,5614.389111135271,0.092288501560688,110.0860610026524
307,4812.497213082184,204747.7473298841,45.81291580200195,38.94938659667969,30665,45,5854.762265275058,0.0922510027885437,130.1058281172235
308,4808.751587089355,204771.5391891704,44.0836067199707,40.27944946289063,30765,43,5887.126265935134,0.0922135040163993,136.9099131612822
309,4831.2946628524805,204810.76237408345,47.5450325012207,39.50741958618164,30865,47,5001.223216362967,0.092176005244255,106.40900460346738
310,4824.80915056626,204865.2471756548,44.30944442749024,46.11579895019531,30965,51,6161.558453188802,0.0921384990215301,120.81487163115295
311,4830.282080691628,204934.8643890132,48.084869384765625,41.11732864379883,31065,47,5140.40773897231,0.0921010002493858,109.37037742494276
312,4825.695355464326,205019.45432099377,44.62799453735352,41.32984924316406,31165,42,4880.540863080241,0.0920635014772415,116.20335388286288
313,4814.761372655717,205118.83909854345,41.39127349853516,45.88993835449219,31265,41,5097.556022689067,0.0920260027050972,124.33063469973334
314,4821.851620028436,205232.90032709288,45.290470123291016,42.82841491699219,31365,44,4945.722419098398,0.0919885039329528,112.40278225223632
315,4804.435340176395,205361.44355843688,37.27650833129883,49.989776611328125,31465,38,5351.972912256955,0.0919509977102279,140.8413924278146
316,4815.042029245757,205504.3651985082,45.155059814453125,49.55800628662109,31565,47,6245.304024844663,0.0919134989380836,132.87880903924815
317,4816.521638716891,205661.53425480143,42.46685028076172,40.9365463256836,31665,42,5307.559222670156,0.0918760001659393,126.37045768262276
318,4831.930734069349,205832.8650434504,38.61271286010742,42.33103942871094,31765,48,5030.989102920867,0.091838501393795,104.81227297751803
319,4808.426148934726,206018.1513463857,39.559696197509766,43.56158065795898,31865,33,4823.583226703748,0.0918010026216507,146.16918868799235
320,4824.31455498049,206217.31223483232,41.48122024536133,45.081642150878906,31965,47,5286.398144800565,0.0917635038495063,112.47655627235244
321,4814.979179707472,206430.18945061683,43.70841979980469,41.16730117797852,32065,39,4730.552198565041,0.091726005077362,121.29621021961644
322,4803.24557299522,206656.6192705544,36.77120971679688,54.127197265625,32165,34,5226.808006799314,0.0916884988546371,153.72964725880337
323,4833.259212347271,206896.56884225883,44.516075134277344,39.22508239746094,32265,47,4864.337617168261,0.0916510000824928,103.49654504613322
324,4844.321534269664,207149.94740593515,42.839351654052734,43.959075927734375,32365,53,5022.252407970838,0.0916135013103485,94.7594793956762
325,4833.482260241522,207416.5981325958,37.39547729492188,56.13679504394531,32465,52,5392.979392705427,0.0915760025382042,103.71114216741206
326,4850.543442880095,207696.451434148,44.1330680847168,36.680084228515625,32565,52,4290.955799315649,0.0915385037660598,82.51838075607017
327,4830.7216643069405,207989.326123082,42.5124626159668,42.8897705078125,32665,46,4499.1944230097,0.0915009975433349,97.80857441325432
328,4804.244589271548,208295.02298591085,44.10422897338867,41.17984771728516,32765,36,5191.467003413243,0.0914634987711906,144.20741676147898
329,4810.288032064156,208613.44377088023,42.50024032592773,50.73550415039063,32865,42,5721.404466195498,0.0914259999990463,136.22391586179756
330,4834.011342425772,208944.5448270657,44.17156219482422,41.69717788696289,32965,50,5680.080370761687,0.091388501226902,113.60160741523374
331,4804.2466668032575,209288.1219210656,43.1572494506836,50.94004821777344,33065,39,5547.086279208888,0.0913510024547576,142.23298151817662
332,4818.394662157167,209644.10514261568,40.13925552368164,42.71957015991211,33165,43,5166.823596720991,0.0913135036826133,120.158688295837
333,2168.896205706056,210004.4504293231,44.23779678344727,35.46307373046875,33210,19,2374.1065316241584,0.0912966281175613,124.95297534863992
334,4781.58108021048,209391.84484917656,43.859004974365234,45.074893951416016,33309,49,5154.277812090541,0.0912595018744468,105.1893431038886
335,4834.820271593749,208797.2750768629,43.9777717590332,40.04997634887695,33409,46,4593.605060602321,0.0912220031023025,99.86097957831132
